player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
184111,2024-05-01,Christian Benteke Liolo -,Christian Benteke Liolo,"Christian Benteke (Christian Benteke Liolo, born 3 December 1990) is a Belgian footballer who plays as a striker for American club DC United. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/184/111/24_120.png,190,83,1990-12-03,ST,74,74,€3.4M,€9K,Right,2 ,2 ,2 ,Medium/Low,Normal (185+),Yes,€4.9M,Strength,688,DC United,39,Major League Soccer,https://cdn.sofifa.net/meta/team/182/30.png,67,ST,20,2022-08-04,2024,,,,,,,,,58,76,85,66,73,65,62,64,51,74,49,44,59,74,43,80,86,52,87,68,71,29,79,69,71,72,28,25,18,14,5,12,8,5,"Power Header, Injury Prone"
266032,2024-05-01,Jamie Jermaine Bynoe-Gittens -,Jamie Jermaine Bynoe-Gittens,"Jamie Bynoe-Gittens (Jamie Jermaine Bynoe-Gittens, born 8 August 2004) is a British footballer who plays as a left midfield for German club Borussia Dortmund. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/266/032/24_120.png,179,77,2004-08-08,LM,74,86,€10M,€12K,Right,4 ,4 ,1 ,Medium/Low,Lean (170-185),No,€19M,Speedster,22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,81,SUB,43,2022-04-08,2028,,,,,,,,,64,73,42,68,61,84,71,42,45,79,90,90,89,74,84,65,62,63,54,54,38,25,69,64,53,62,24,22,24,6,5,12,7,8,"Finesse Shot, Rapid, Quick Step, Injury Prone"
219953,2024-05-01,Embarba -,Adrián Embarba Blazquez,"Embarba (Adrián Embarba Blazquez, born 7 May 1992) is a Spanish footballer who plays as a left midfield for Spanish club Almería. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/219/953/24_120.png,173,68,1992-05-07,"LM,RM",75,75,€4.7M,€24K,Right,4 ,4 ,2 ,High/Low,Normal (170-185),Yes,€9.9M,,1861,Almería,53,La Liga,https://cdn.sofifa.net/meta/team/618/30.png,75,LM,10,2022-08-24,2026,,,,,,,,,75,71,55,73,63,77,76,77,67,74,79,77,79,73,74,81,71,73,62,76,74,37,74,72,73,73,36,48,43,13,6,6,14,11,"Dead Ball, Whipped Cross, Technical, Long Shot Taker (CPU AI), Early Crosser (CPU AI)"
246321,2024-05-01,Daizen Maeda -,Daizen Maeda 前田 大然,"Daizen Maeda (born 20 October 1997) is a Japanese footballer who plays as a left winger for Scottish club Celtic. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/246/321/24_120.png,173,68,1997-10-20,"LW,RW,ST",74,75,€5M,€45K,Right,4 ,2 ,1 ,High/High,Lean (170-185),No,€9.4M,"Speedster,Engine",78,Celtic,50,Premiership,https://cdn.sofifa.net/meta/team/53/30.png,73,LW,38,2022-06-07,2027,,,,,,,,,63,71,73,72,72,74,63,57,53,70,92,93,89,77,85,76,85,92,62,67,76,55,76,66,60,67,62,59,55,5,9,5,9,12,"Rapid, Quick Step, Relentless, Acrobatic, Team Player"
259633,2024-05-01,Giannis Konstantelias -,Giannis Konstantelias Γιάννης Κωνσταντέλιας,"Giannis Konstantelias (born 10 May 2003) is a Greek footballer who plays as a central attacking midfielder for Greek club PAOK. In the game FC 24, his overall rating is 73.",https://cdn.sofifa.net/players/259/633/24_120.png,178,66,2003-05-10,"CAM,RW",73,83,€6.5M,€850,Right,5 ,4 ,1 ,High/Medium,Lean (170-185),No,€15.6M,,393,PAOK,63,Super League,https://cdn.sofifa.net/meta/team/649/30.png,74,SUB,7,2019-07-01,2027,,,,,,,,,69,65,45,74,63,77,69,64,68,78,77,74,80,68,84,65,54,68,44,66,63,32,64,76,63,71,35,38,37,6,7,10,6,14,Technical
205362,2024-05-01,Matija Nastasić -,Matija Nastasić Матија Настасић,"Matija Nastasić (born 28 March 1993) is a Serbian footballer who plays as a center back for Spanish club Mallorca. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/205/362/24_120.png,188,83,1993-03-28,CB,75,75,€4.6M,€22K,Left,2 ,2 ,1 ,Low/High,Normal (185+),Yes,€9.7M,,453,Mallorca,53,La Liga,https://cdn.sofifa.net/meta/team/645/30.png,76,LCB,2,2022-09-01,2024,,,,,,,,,50,30,70,70,32,43,72,65,68,65,57,64,64,76,60,44,75,60,79,41,79,78,30,55,52,80,76,73,75,11,16,11,15,13,"Intercept, Injury Prone"
264755,2024-05-01,Daniel Felipe Ruiz Rivera -,Daniel Felipe Ruiz Rivera,"Daniel Felipe Ruiz (Daniel Felipe Ruiz Rivera, born 30 July 2001) is a Colombian footballer who plays as a left midfield for Colombian club Millonarios. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/264/755/24_120.png,171,70,2001-07-30,LM,75,84,€12.5M,€4K,Left,3 ,4 ,1 ,High/Medium,Normal (170-185),No,€20M,,101105,Millonarios,336,Categoría Primera A,https://cdn.sofifa.net/meta/team/7810/30.png,71,SUB,18,2022-01-18,2024,,,,,,,,,71,75,55,75,59,78,69,66,67,80,70,70,65,69,59,68,63,73,55,72,44,45,67,80,63,58,44,52,48,9,11,14,11,12,Technical
230195,2024-05-01,Walexinton -,Alexandre Jonas Santos Fernandes,"Walexinton (born 29 February 1992) is a Brazilian footballer who plays as a goalkeeper for Brazilian club Athletico Paranaense. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/230/195/24_120.png,177,74,1992-02-29,GK,75,75,€3M,€11K,Right,3 ,1 ,1 ,Medium/Medium,Stocky (170-185),No,€5.7M,,1039,Athletico Paranaense,7,Série A,https://cdn.sofifa.net/meta/team/3432/30.png,74,SUB,12,2023-06-26,2026,,,,,,,,,19,14,16,30,13,17,15,18,21,23,38,35,67,72,62,52,62,31,64,17,39,14,10,69,17,66,11,19,13,74,71,69,75,76,Early Crosser (CPU AI)
230964,2024-05-01,"Michael Nicolás Santos Rosadilla - FIFA 23 - Sep 11, 2023 | SoFIFA",Michael Nicolás Santos Rosadilla,"Michael Santos (Michael Nicolás Santos Rosadilla, born 13 March 1993) is a Uruguayan footballer who plays as a striker for Argentine club Talleres Córdoba. In the game FIFA 23, his overall rating is 72.",https://cdn.sofifa.net/players/230/964/23_120.png,176,73,1993-03-13,ST,72,72,€2.3M,€13K,Right,4 ,3 ,1 ,High/Medium,Normal (170-185),No,€3.5M,,112670,Talleres Córdoba,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9999/30.png,71,ST,9,2021-02-01,2025,,,,,,,,,62,74,71,67,67,71,64,61,55,72,75,76,74,70,80,74,81,74,73,66,81,39,74,61,75,67,43,34,28,13,10,12,6,10,"Power header, Chip shot (AI)"
232244,2024-05-01,Santiago Lionel Ascacíbar -,Santiago Lionel Ascacíbar,"Santiago Ascacíbar (Santiago Lionel Ascacíbar, born 25 February 1997) is an Argentine footballer who plays as a center midfield for Argentine club Estudiantes. In the game FC 24, his overall rating is 76.",https://cdn.sofifa.net/players/232/244/24_120.png,169,68,1997-02-25,"CM,CDM",76,77,€9M,€16K,Right,3 ,2 ,1 ,High/High,Normal (170-),Yes,€14.2M,Engine,101083,Estudiantes,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9335/30.png,72,RDM,5,2023-01-17,2026,,,,,,,,,60,67,57,84,72,72,52,55,70,77,74,64,81,75,88,77,74,90,57,72,87,71,74,74,53,72,75,77,75,6,10,5,14,9,"Power Shot, Slide Tackle, First Touch, Relentless, Team Player, Leadership"
260404,2024-05-01,Zaid Abner Romero -,Zaid Abner Romero,"Zaid Romero (Zaid Abner Romero, born 15 December 1999) is an Argentine footballer who plays as a center back for Argentine club Estudiantes. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/260/404/24_120.png,192,92,1999-12-15,"CB,LB",74,81,€8M,€11K,Left,3 ,2 ,1 ,Medium/High,Normal (185+),No,€13.6M,,101083,Estudiantes,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9335/30.png,72,LCB,2,2023-01-01,2026,,,,,,,,,33,27,74,75,25,57,35,33,51,68,79,75,68,68,55,41,82,90,83,23,72,73,27,33,41,69,72,75,70,14,13,13,14,7,"Jockey, Block, Intercept"
230965,2024-05-01,Nahitan Michel Nández Acosta -,Nahitan Michel Nández Acosta,"Nahitan Nández (Nahitan Michel Nández Acosta, born 28 December 1995) is a Uruguayan footballer who plays as a right midfield for Italian club Cagliari. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/230/965/24_120.png,172,70,1995-12-28,"RM,CM,RB",75,75,€6M,€23K,Right,2 ,3 ,2 ,High/High,Normal (170-185),No,€10.8M,Engine,1842,Cagliari,31,Serie A,https://cdn.sofifa.net/meta/team/585/30.png,72,RM,8,2019-08-09,2024,,,,,,,,,72,59,58,73,64,76,73,54,70,74,86,80,87,76,88,65,79,88,72,58,90,74,72,69,60,69,64,71,72,8,8,14,5,15,"Intercept, Slide Tackle, Rapid, Relentless, Trivela"
241973,2024-05-01,Chris Ramos -,Christopher Ramos de la Flor,"Chris Ramos (born 18 January 1997) is a Spanish footballer who plays as a striker for Spanish club Cádiz. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/241/973/24_120.png,190,82,1997-01-18,"ST,LM,RM",75,76,€6.5M,€29K,Right,2 ,3 ,1 ,High/Medium,Normal (185+),No,€14.1M,,1968,Cádiz,53,La Liga,https://cdn.sofifa.net/meta/team/6827/30.png,75,RS,16,2023-01-31,2028,,,,,,,,,66,78,82,66,64,77,58,53,60,75,77,82,70,65,46,72,92,65,79,69,40,26,73,66,65,56,39,24,25,11,10,9,8,7,Rapid
213814,2024-05-01,Federico Di Francesco -,Federico Di Francesco,"Federico Di Francesco (born 14 June 1994) is an Italian footballer who plays as a left winger for Italian club Palermo. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/213/814/24_120.png,172,71,1994-06-14,"LW,RW",75,75,€5.5M,€6K,Right,4 ,4 ,1 ,Medium/Medium,Lean (170-185),Yes,€8.8M,,1843,Palermo,32,Serie B,https://cdn.sofifa.net/meta/team/1216/30.png,70,LW,17,2023-08-31,2026,,,,,,,,,77,67,40,76,69,80,78,69,67,78,82,76,80,69,78,71,64,67,64,68,42,34,76,68,69,74,44,38,36,11,10,6,10,5,Technical
246070,2024-05-01,Iván Jaime -,Iván Jaime Pajuelo,"Iván Jaime (born 26 September 2000) is a Spanish footballer who plays as a left midfield for Portuguese club Porto. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/246/070/24_120.png,180,75,2000-09-26,"LM,CAM,ST",75,83,€12.5M,€11K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€27.5M,,236,Porto,308,Primeira Liga,https://cdn.sofifa.net/meta/team/652/30.png,78,SUB,17,2023-08-31,2028,,,,,,,,,68,73,60,73,68,78,70,65,70,79,76,73,74,73,66,73,75,68,69,77,44,53,73,72,67,73,47,52,48,9,14,10,11,6,"Finesse Shot, Incisive Pass, Technical, Flair, First Touch, Trivela, Long Shot Taker (CPU AI)"
185144,2024-05-01,Massimo Coda -,Massimo Coda,"Massimo Coda (born 10 November 1988) is an Italian footballer who plays as a striker for Italian club Cremonese, on loan from Genoa. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/185/144/24_120.png,184,73,1988-11-10,ST,74,74,€2.1M,€24K,Right,4 ,3 ,1 ,High/Low,Normal (170-185),No,,,111434,Cremonese,32,Serie B,https://cdn.sofifa.net/meta/team/10722/30.png,71,RS,90,,"Jun 30, 2024",,,,,,,,,48,79,75,65,63,71,71,66,42,75,67,56,59,73,66,77,80,58,73,70,51,26,79,60,63,75,18,17,16,15,10,7,11,16,"Power Header, Long Shot Taker (CPU AI)"
205369,2024-05-01,Rob Schoofs -,Rob Schoofs,"Rob Schoofs (born 23 March 1994) is a Belgian footballer who plays as a center midfield for Belgian club Mechelen. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/205/369/24_120.png,178,69,1994-03-23,"CM,CDM,CAM",74,74,€4.1M,€15K,Left,4 ,3 ,1 ,High/Medium,Lean (170-185),No,€6.2M,,110724,Mechelen,4,Pro League,https://cdn.sofifa.net/meta/team/2938/30.png,69,LCM,16,2017-07-05,2027,,,,,,,,,70,69,56,77,62,72,74,75,75,75,68,44,74,71,74,75,64,76,57,74,70,72,73,74,55,75,67,67,62,8,6,13,8,14,"Trivela, Long Shot Taker (CPU AI), Solid Player"
230202,2024-05-01,Jailson Caeiro -,Jailson Michel Caeiro Meireles,"Jailson Caeiro (born 29 February 1992) is a Brazilian footballer who plays as a right back for Brazilian club Cruzeiro. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/230/202/24_120.png,177,75,1992-02-29,"RB,RM",75,75,€4.1M,€24K,Right,4 ,3 ,1 ,High/Medium,Normal (170-185),No,€7.8M,,568,Cruzeiro,7,Série A,https://cdn.sofifa.net/meta/team/3371/30.png,72,RB,2,2024-02-28,2026,,,,,,,,,71,51,71,69,58,73,46,49,66,71,73,68,71,73,71,55,78,82,68,52,53,71,59,51,62,67,80,72,73,11,10,18,11,14,"Rapid, Flair"
231227,2024-05-01,Niklas Bernd Dorsch -,Niklas Bernd Dorsch,"Niklas Dorsch (Niklas Bernd Dorsch, born 15 January 1998) is a German footballer who plays as a central defensive midfielder for German club FC Augsburg. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/231/227/24_120.png,175,76,1998-01-15,"CDM,CM",75,79,€7M,€22K,Right,3 ,3 ,2 ,Medium/Medium,Normal (170-185),Yes,€13.1M,,100409,FC Augsburg,19,Bundesliga,https://cdn.sofifa.net/meta/team/90/30.png,74,SUB,30,2021-07-08,2026,,,,,,,,,65,66,61,78,65,76,63,63,75,80,74,60,80,73,84,82,74,76,69,80,77,71,64,74,62,73,73,73,71,12,9,5,9,5,"Long Ball Pass, Slide Tackle, Flair, Press Proven"
180283,2024-05-01,Ki Sung Yueng -,Sung-yueng Ki 기성용 寄诚庸,"Ki Sung Yueng (寄诚庸, Sung-yueng Ki, born 24 January 1989) is a Korean footballer who plays as a central defensive midfielder for Korean club Seoul. In the game FC 24, his overall rating is 73.",https://cdn.sofifa.net/players/180/283/24_120.png,189,75,1989-01-24,"CDM,CM",73,73,€1M,€7K,Right,5 ,3 ,2 ,Medium/Medium,Lean (185+),Yes,€1.3M,,982,Seoul,83,K League 1,https://cdn.sofifa.net/meta/team/672/30.png,68,CM,6,2020-07-21,2025,,,,,,,,,70,56,55,78,63,67,74,73,81,74,47,46,56,57,66,72,66,83,77,70,72,70,66,79,68,72,62,68,59,14,9,7,9,10,"Dead Ball, Incisive Pass, Pinged Pass, Long Ball Pass, Press Proven, Long Shot Taker (CPU AI), Team Player, Injury Prone, Leadership"
188988,2024-05-01,Manuel Lanzini -,Manuel Lanzini,"Manuel Lanzini (born 15 February 1993) is an Argentine footballer who plays as a central attacking midfielder for Argentine club River Plate. In the game FC 24, his overall rating is 76.",https://cdn.sofifa.net/players/188/988/24_120.png,170,69,1993-02-15,"CAM,LM,CM",76,76,€7M,€19K,Right,3 ,4 ,2 ,Medium/Medium,Normal (170-),Yes,€9.8M,,1876,River Plate,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/10002/30.png,75,CAM,10,2023-08-03,2024,,,,,,,,,74,68,53,79,65,80,79,75,73,80,72,59,79,72,89,76,55,63,43,74,62,30,74,78,76,82,30,55,57,14,9,6,7,15,"Slide Tackle, Flair, Long Shot Taker (CPU AI), Injury Prone"
270141,2024-05-01,Franco Israel Wibmer -,Franco Israel Wibmer,"Franco Israel (Franco Israel Wibmer, born 22 April 2000) is a Uruguayan footballer who plays as a goalkeeper for Portuguese club Sporting CP. In the game FC 24, his overall rating is 73.",https://cdn.sofifa.net/players/270/141/24_120.png,190,82,2000-04-22,GK,73,81,€6M,€7K,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€13.2M,,237,Sporting CP,308,Primeira Liga,https://cdn.sofifa.net/meta/team/58/30.png,78,SUB,12,2022-07-05,2027,,,,,,,,,11,6,10,32,5,12,14,10,26,16,30,32,33,56,37,53,65,23,80,8,16,11,8,43,11,44,7,12,11,75,72,71,73,75,
234045,2024-05-01,Henry Chukwuemeka Onyekuru -,Henry Chukwuemeka Onyekuru,"Henry Onyekuru (Henry Chukwuemeka Onyekuru, born 5 June 1997) is a Nigerian footballer who plays as a left midfield for Saudi Arabian club Al Fayha. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/234/045/24_120.png,176,70,1997-06-05,"LM,LW",74,75,€5M,€23K,Right,4 ,4 ,1 ,High/Low,Lean (170-185),No,€8.6M,"Speedster,Acrobat",113057,Al Fayha,350,Pro League,https://cdn.sofifa.net/meta/team/17724/30.png,67,LW,7,2023-08-11,2025,,,,,,,,,66,74,57,65,68,76,70,45,61,73,92,92,90,69,84,72,69,78,48,69,53,21,75,64,65,71,37,38,25,12,9,9,6,11,"Rapid, Quick Step"
250941,2024-05-01,Derrick Arthur Köhn -,Derrick Arthur Köhn,"Derrick Köhn (Derrick Arthur Köhn, born 4 February 1999) is a German footballer who plays as a left back for Turkish club Galatasaray. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/250/941/24_120.png,180,73,1999-02-04,"LB,LWB,LM",74,79,€6M,€26K,Left,3 ,3 ,1 ,High/Low,Normal (170-185),No,€11.9M,,325,Galatasaray,68,Süper Lig,https://cdn.sofifa.net/meta/team/34/30.png,78,LB,17,2024-02-08,2026,,,,,,,,,75,64,58,72,57,74,74,69,70,75,87,86,84,67,67,78,79,72,71,73,65,65,57,65,41,61,63,71,72,9,14,7,9,13,"Whipped Cross, Flair, Long Shot Taker (CPU AI), Early Crosser (CPU AI)"
206654,2024-05-01,Pablo Marí -,Pablo Marí Villar,"Pablo Marí (born 31 August 1993) is a Spanish footballer who plays as a center back for Italian club Monza. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/206/654/24_120.png,193,87,1993-08-31,CB,75,75,€4.7M,€40K,Left,3 ,2 ,2 ,Medium/Medium,Normal (185+),Yes,€8M,,111811,Monza,31,Serie A,https://cdn.sofifa.net/meta/team/1628/30.png,75,LCB,22,2023-07-01,2024,,,,,,,,,32,38,78,68,28,49,27,30,61,60,56,66,49,71,33,49,82,57,80,40,74,77,34,34,31,70,75,78,76,6,14,7,13,12,"Power Header, Long Ball Pass"
205119,2024-05-01,Sebastián Javier Rodríguez Iriarte -,Sebastián Javier Rodríguez Iriarte,"Sebastián Rodríguez (Sebastián Javier Rodríguez Iriarte, born 16 August 1992) is a Uruguayan footballer who plays as a center midfield for Peruvian club Alianza Lima. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/205/119/24_120.png,181,75,1992-08-16,"CM,CDM,CAM",75,75,€5.5M,€1K,Right,3 ,3 ,1 ,Medium/Low,Normal (170-185),No,€12.1M,,111010,Alianza Lima,2020,Liga 1,https://cdn.sofifa.net/meta/team/10671/30.png,70,CAM,10,2024-01-17,2024,,,,,,,,,64,68,45,80,42,70,69,71,78,78,71,64,71,73,76,70,65,74,70,65,57,75,68,75,79,72,64,74,71,16,12,14,14,15,"Finesse Shot, Power Shot, Dead Ball, Incisive Pass, Flair, First Touch, Press Proven, Long Shot Taker (CPU AI)"
207935,2024-05-01,Matías Ezequiel Dituro Curto -,Matías Ezequiel Dituro Curto,"Matías Dituro (Matías Ezequiel Dituro Curto, born 8 May 1987) is an Argentine footballer who plays as a goalkeeper for Spanish club Elche. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/207/935/24_120.png,191,86,1987-05-08,GK,75,75,€625K,€5K,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),Yes,€1M,,468,Elche,54,La Liga 2,https://cdn.sofifa.net/meta/team/1099/30.png,70,GK,13,2024-01-08,2025,,,,,,,,,13,12,12,58,19,17,12,17,53,40,32,48,40,74,32,58,63,42,72,16,20,21,19,67,20,68,18,12,18,74,72,77,74,77,Cross Claimer
264257,2024-05-01,Tijjani Noslin -,Tijjani Noslin,"Tijjani Noslin (born 7 July 1999) is a Dutch footballer who plays as a right midfield for Italian club Hellas Verona. In the game FC 24, his overall rating is 70.",https://cdn.sofifa.net/players/264/257/24_120.png,177,73,1999-07-07,"RM,LM,ST",70,76,€2.5M,€13K,Right,3 ,3 ,1 ,Medium/Medium,Lean (170-185),No,€5M,,206,Hellas Verona,31,Serie A,https://cdn.sofifa.net/meta/team/1123/30.png,72,RM,17,2024-01-23,2027,,,,,,,,,71,65,66,63,61,73,67,40,58,69,83,83,75,67,70,73,83,75,74,64,66,42,62,64,66,65,35,42,39,10,12,6,11,12,Rapid
232770,2024-05-01,Santiago Colombatto -,Santiago Colombatto,"Santiago Colombatto (born 17 January 1997) is an Argentine footballer who plays as a central defensive midfielder for Spanish club Real Oviedo. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/232/770/24_120.png,179,74,1997-01-17,"CDM,CM",75,78,€6.5M,€10K,Left,2 ,3 ,1 ,Medium/High,Normal (170-185),No,€10.9M,,110827,Real Oviedo,54,La Liga 2,https://cdn.sofifa.net/meta/team/93/30.png,71,LCM,11,2021-05-06,2027,,,,,,,,,83,67,60,78,46,69,80,83,77,76,68,67,70,70,73,77,73,81,73,75,77,72,69,74,75,67,67,75,72,7,12,13,12,10,"Dead Ball, Whipped Cross"
220739,2024-05-01,Júnior Nazareno Sornoza Moreira -,Júnior Nazareno Sornoza Moreira,"Junior Sornoza (Júnior Nazareno Sornoza Moreira, born 28 January 1994) is an Ecuadorian footballer who plays as a central attacking midfielder for Ecuadorian club Independiente del Valle. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/220/739/24_120.png,169,63,1994-01-28,"CAM,CF",75,75,€5.5M,€1K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-),No,€12.1M,,112908,Independiente del Valle,2018,Serie A,https://cdn.sofifa.net/meta/team/14635/30.png,70,LW,10,2021-07-13,2024,,,,,,,,,69,76,43,74,63,74,74,78,77,75,73,74,73,74,94,73,52,72,45,76,40,30,75,80,74,75,62,29,30,14,11,7,8,12,"Dead Ball, Incisive Pass, Long Ball Pass, First Touch, Long Shot Taker (CPU AI)"
259139,2024-05-01,David Costa -,David Pereira da Costa,"David Costa (born 5 January 2001) is a Portuguese footballer who plays as a left winger for French club Lens. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/259/139/24_120.png,168,64,2001-01-05,"LW,CF",75,80,€8.5M,€30K,Right,4 ,3 ,1 ,High/Low,Normal (170-),No,€16.8M,,64,Lens,16,Ligue 1,https://cdn.sofifa.net/meta/team/271/30.png,77,LF,10,2020-07-01,2026,,,,,,,,,72,69,42,75,55,82,73,60,66,79,75,70,86,72,85,74,49,56,40,75,48,32,69,73,48,77,36,30,35,6,8,9,10,10,Technical
183108,2024-05-01,Noureddine Amrabat -,Noureddine Amrabat نور الدين المرابط,"Nordin Amrabat (Noureddine Amrabat, born 31 March 1987) is a Moroccan footballer who plays as a right midfield for Greek club AEK Athens. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/183/108/24_120.png,179,87,1987-03-31,"RM,RW,LM",75,75,€1.8M,€950,Right,2 ,3 ,2 ,High/High,Stocky (170-185),Yes,€4M,Strength,278,AEK Athens,63,Super League,https://cdn.sofifa.net/meta/team/781/30.png,74,RM,5,2021-08-16,2024,,,,,,,,,77,66,59,74,69,75,79,67,74,75,76,79,82,73,80,73,83,80,89,65,87,59,70,73,75,79,45,62,53,11,14,7,6,13,"Rapid, Early Crosser (CPU AI)"
261188,2024-05-01,Iliman Cheikh Baroy Ndiaye -,Iliman Cheikh Baroy Ndiaye,"Iliman Ndiaye (Iliman Cheikh Baroy Ndiaye, born 6 March 2000) is a Senegalese footballer who plays as a center forward for French club Olympique de Marseille. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/261/188/24_120.png,180,70,2000-03-06,"CF,ST",75,80,€8.5M,€32K,Right,3 ,4 ,1 ,Medium/High,Lean (170-185),No,€16.8M,,219,Olympique de Marseille,16,Ligue 1,https://cdn.sofifa.net/meta/team/44/30.png,77,ST,29,2023-08-02,2028,,,,,,,,,48,73,49,72,71,82,70,55,56,79,83,85,84,72,83,75,73,69,71,69,47,41,73,72,66,78,44,28,26,7,9,7,15,8,"Technical, Flair"
211269,2024-05-01,Guillermo Matías Fernández -,Guillermo Matías Fernández,"Guillermo Fernández (Guillermo Matías Fernández, born 11 October 1991) is an Argentine footballer who plays as a center midfield for Argentine club Boca Juniors. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/211/269/24_120.png,178,75,1991-10-11,CM,75,75,€4.6M,€18K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),Yes,€6.9M,,1877,Boca Juniors,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/587/30.png,74,SUB,8,2022-01-28,2024,,,,,,,,,65,64,45,78,65,75,73,69,75,78,68,69,77,74,70,71,61,76,63,69,60,73,71,74,59,78,65,67,66,9,14,6,11,6,"Incisive Pass, Jockey, Technical, Long Shot Taker (CPU AI)"
223302,2024-05-01,Samu -,Fábio Samuel Amorim da Silva,"Samu (Fábio Samuel Amorim da Silva, born 21 April 1996) is a Portuguese footballer who plays as a center midfield for Portuguese club Vizela. In the game FC 24, his overall rating is 75.",https://cdn.sofifa.net/players/223/302/24_120.png,170,66,1996-04-21,CM,75,76,€6.5M,€7K,Left,3 ,3 ,1 ,High/Medium,Normal (170-),No,€13.8M,,111539,Vizela,308,Primeira Liga,https://cdn.sofifa.net/meta/team/8164/30.png,68,CAM,20,2019-07-01,2024,,,,,,,,,65,74,48,75,48,81,65,68,70,77,77,77,83,70,80,68,64,85,57,71,60,65,73,79,67,67,47,67,66,12,9,11,9,8,"Incisive Pass, Technical, Flair, First Touch, Relentless"
253510,2024-05-01,Jake O'Brien -,Jake O'Brien,"Jake O'Brien (born 15 May 2001) is an Irish footballer who plays as a center back for French club Olympique Lyonnais. In the game FC 24, his overall rating is 74.",https://cdn.sofifa.net/players/253/510/24_120.png,197,84,2001-05-15,CB,74,81,€8M,€23K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€16.8M,Aerial threat,66,Olympique Lyonnais,16,Ligue 1,https://cdn.sofifa.net/meta/team/79/30.png,76,RCB,12,2023-08-15,2027,,,,,,,,,26,38,78,67,39,44,38,50,54,60,66,85,44,69,41,56,87,65,85,34,68,72,41,48,36,58,70,76,71,12,11,11,9,12,
