player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
222639,2025-03-01,Roberto Fabián Ramírez -, Roberto Fabián Ramírez,"Roberto Ramírez (Roberto Fabián Ramírez, born 7 July 1996) is an Argentine footballer who plays as a goalkeeper for Argentine club Godoy Cruz. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/222/639/25_120.png,187,73,1996-07-07,GK,70,73,€1.6M,€5K,Right,2 ,1 ,1 ,,Normal (185+),No,€2.5M,,111706,Godoy Cruz,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/10987/30.png,69,SUB,12,2014-04-13,2025,,,,,,,,,16,16,26,30,12,15,27,26,32,25,49,47,45,62,44,50,65,31,57,12,33,24,18,43,20,36,23,17,25,72,67,66,69,73,
267959,2025-03-01,Álex Balboa -, Alejandro Balboa Bandeira,"Álex Balboa (born 6 March 2001) is an Equatoguinean footballer who plays as a center midfield for Dutch club Almere City FC. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/267/959/25_120.png,181,74,2001-03-06,"CM,CDM",63,70,€950K,€6K,Right,3 ,2 ,1 ,,Lean (170-185),No,€1.6M,,111380,Almere City FC,10,Eredivisie,https://cdn.sofifa.net/meta/team/1433/30.png,66,SUB,23,2024-07-04,2026,,,,,,,,,36,61,46,65,34,64,35,48,62,65,65,60,58,63,71,50,56,61,59,60,64,61,60,62,51,50,36,60,44,8,12,10,13,13,
239482,2025-03-01,Galeno -, Wenderson Rodrigues do Nascimento Galeno,"Galeno (Wenderson Rodrigues do Nascimento Galeno, born 22 October 1997) is a Brazilian footballer who plays as a left midfield for Saudi Arabian club Al Ahli SFC. In the game FC 25, his overall rating is 80.",https://cdn.sofifa.net/players/239/482/25_120.png,179,62,1997-10-22,"LM,LB",80,80,€23M,€49K,Right,3 ,4 ,1 ,,Normal (170-185),No,€39.1M,"Speedster,Acrobat",112387,Al Ahli SFC,350,Pro League,https://cdn.sofifa.net/meta/team/9908/30.png,74,SUB,80,2025-01-31,2028,,,,,,,,,70,78,41,75,65,83,78,70,64,80,92,94,87,82,73,75,69,84,66,74,56,51,80,70,59,83,44,46,38,13,6,13,11,15,"Rapid, Flair, First Touch, Quick Step, Relentless"
253031,2025-03-01,Edwin Sydney Vanspaul Henry -, Edwin Sydney Vanspaul Henry,"Edwin Sydney Vanspaul (Edwin Sydney Vanspaul Henry, born 24 September 1992) is an Indian footballer who plays as a right back for Indian club Chennaiyin FC. In the game FC 25, his overall rating is 57.",https://cdn.sofifa.net/players/253/031/25_120.png,170,68,1992-09-24,"RB,CDM",57,57,€120K,€2K,Right,2 ,2 ,1 ,,Lean (170-),No,€162K,,113297,Chennaiyin FC,2149,Super League,https://cdn.sofifa.net/meta/team/7271/30.png,59,SUB,88,2024-09-29,2025,,,,,,,,,52,34,38,54,35,53,48,37,47,56,67,65,72,54,67,43,64,75,70,34,75,50,49,50,34,45,51,50,52,7,10,10,8,6,Injury Prone
260683,2025-03-01,Bastian Allgeier -, Bastian Allgeier,"Bastian Allgeier (born 18 February 2002) is a German footballer who plays as a right back for German club SSV Ulm 1846. In the game FC 25, his overall rating is 65.",https://cdn.sofifa.net/players/260/683/25_120.png,194,82,2002-02-18,"RB,RM,LM",65,73,€1.5M,€5K,Right,3 ,2 ,1 ,,Lean (185+),No,€2.6M,,110176,SSV Ulm 1846,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/813/30.png,66,SUB,7,2023-07-01,2025,,,,,,,,,64,30,43,61,30,60,41,32,50,62,69,76,52,60,48,28,62,79,75,23,55,59,49,55,36,54,60,60,58,14,7,7,15,10,"Anticipate, Long Throw"
230443,2025-03-01,Ansel Barni -, Anselmo Túlio Marques Barni,"Ansel Barni (born 29 February 2000) is a Brazilian footballer who plays as a central defensive midfielder for Brazilian club Fortaleza. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/230/443/25_120.png,184,82,2000-02-29,"CDM,CM,RM",70,70,€1.6M,€11K,Right,3 ,2 ,1 ,,Normal (170-185),No,€3M,,111052,Fortaleza,7,Série A,https://cdn.sofifa.net/meta/team/3621/30.png,71,SUB,16,2024-06-27,2027,,,,,,,,,55,51,69,71,46,64,44,42,72,61,64,62,53,73,57,55,77,72,79,53,55,72,58,71,75,67,72,66,71,11,9,7,7,12,
229397,2025-03-01,Miguel Angel Vargas Mañán -, Miguel Angel Vargas Mañán,"Miguel Vargas (Miguel Angel Vargas Mañán, born 15 June 1996) is a Chilean footballer who plays as a goalkeeper for Peruvian club Deportivo Garcilaso. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/229/397/25_120.png,184,82,1996-06-15,GK,67,68,€800K,€6K,Right,2 ,1 ,1 ,,Normal (170-185),No,€1.8M,,131161,Deportivo Garcilaso,2020,Liga 1,https://cdn.sofifa.net/meta/team/15743/30.png,66,SUB,25,2024-01-03,2024,,,,,,,,,18,19,18,38,15,22,19,20,31,21,43,44,38,62,33,50,63,42,66,20,37,17,19,44,25,46,16,22,18,63,69,66,67,67,
234049,2025-03-01,Babacar Niasse Mbaye -, Babacar Niasse Mbaye,"Babacar Niasse (Babacar Niasse Mbaye, born 20 December 1996) is a Mauritanian footballer who plays as a goalkeeper for French club En Avant Guingamp. In the game FC 25, his overall rating is 65.",https://cdn.sofifa.net/players/234/049/25_120.png,196,77,1996-12-20,GK,65,68,€700K,€4K,Right,3 ,1 ,1 ,,Lean (185+),No,€1.3M,,62,En Avant Guingamp,17,Ligue 2,https://cdn.sofifa.net/meta/team/2919/30.png,67,SUB,30,2023-07-26,2025,,,,,,,,,10,8,10,27,8,13,11,12,22,11,24,36,37,58,26,44,39,27,38,9,18,6,4,34,17,31,11,14,10,73,64,59,55,68,
191083,2025-03-01,Patrick Mortensen -, Patrick Mortensen,"Patrick Mortensen (born 13 July 1989) is a Danish footballer who plays as a striker for Danish club Aarhus Gymnastikforening. In the game FC 25, his overall rating is 72.",https://cdn.sofifa.net/players/191/083/25_120.png,190,78,1989-07-13,ST,72,72,€1.1M,€14K,Right,3 ,2 ,1 ,,Normal (185+),No,€1.4M,,271,Aarhus Gymnastikforening,1,Superliga,https://cdn.sofifa.net/meta/team/2905/30.png,70,LS,9,2019-01-11,2026,,,,,,,,,38,75,74,69,66,66,38,45,61,71,57,54,52,75,62,72,82,78,85,70,68,24,75,67,78,79,28,26,22,7,13,16,12,8,"Power Header, Aerial, Solid Player, Team Player, Leadership"
259164,2025-03-01,Kerim Alıcı -, Kerim Alıcı,"Kerim Alıcı (born 24 June 1997) is a Turkish footballer who plays as a right back for Turkish club Hatayspor. In the game FC 25, his overall rating is 64.",https://cdn.sofifa.net/players/259/164/25_120.png,183,73,1997-06-24,"RB,CB",64,65,€625K,€9K,Right,2 ,2 ,1 ,,Normal (170-185),No,€1.3M,,101028,Hatayspor,68,Süper Lig,https://cdn.sofifa.net/meta/team/13833/30.png,67,SUB,22,2022-09-08,2026,,,,,,,,,61,50,57,62,35,63,63,34,60,62,71,73,72,52,67,52,60,63,61,47,64,62,57,53,46,60,63,65,61,12,7,9,6,11,
234488,2025-03-01,Mikkel Rygaard Jensen -, Mikkel Rygaard Jensen,"Mikkel Rygaard (Mikkel Rygaard Jensen, born 25 December 1990) is a Danish footballer who plays as a center midfield for Swedish club BK Häcken. In the game FC 25, his overall rating is 72.",https://cdn.sofifa.net/players/234/488/25_120.png,176,69,1990-12-25,"CM,CAM",72,72,€1.4M,€7K,Left,3 ,3 ,1 ,,Lean (170-185),No,€1.8M,,711,BK Häcken,56,Allsvenskan,https://cdn.sofifa.net/meta/team/2535/30.png,67,RCM,18,2022-01-08,2026,,,,,,,,,71,70,48,75,70,71,78,72,72,70,72,57,87,75,89,70,64,71,65,71,70,63,73,77,61,74,63,62,60,13,9,11,12,13,"Finesse Shot, Incisive Pass, Tiki Taka"
245074,2025-03-01,Choi Young Eun -,Young-eun Choi최영은,"Choi Young Eun (Young-eun Choi, born 26 September 1995) is a Korean footballer who plays as a goalkeeper for Korean club Daegu FC. In the game FC 25, his overall rating is 60.",https://cdn.sofifa.net/players/245/074/25_120.png,189,78,1995-09-26,GK,60,62,€210K,€3K,Right,2 ,1 ,1 ,,Normal (185+),No,€278K,,2056,Daegu FC,83,K League 1,https://cdn.sofifa.net/meta/team/6954/30.png,65,RES,1,2018-07-13,2027,,,,,,,,,11,6,14,22,8,10,10,13,20,14,21,16,24,52,39,38,53,24,63,6,16,7,6,27,12,32,7,13,14,60,58,51,58,66,Footwork
213577,2025-03-01,Puertas -, José Antonio Rodríguez Díaz,"Puertas (José Antonio Rodríguez Díaz, born 21 February 1992) is a Spanish footballer who plays as a left midfield for Spanish club SD Eibar. In the game FC 25, his overall rating is 71.",https://cdn.sofifa.net/players/213/577/25_120.png,183,77,1992-02-21,"LM,CAM,RM",71,71,€1.5M,€9K,Right,3 ,3 ,1 ,,Normal (170-185),No,€2.4M,,467,SD Eibar,54,La Liga 2,https://cdn.sofifa.net/meta/team/60/30.png,70,SUB,20,2024-07-23,2026,,,,,,,,,69,69,69,70,65,70,62,69,67,70,72,73,72,67,70,75,78,70,71,70,65,41,69,70,65,68,44,39,31,15,10,14,12,9,Rapid
273906,2025-03-01,Renato Veiga -, Renato de Palma Veiga,"Renato Veiga (Renato de Palma Veiga, born 29 July 2003) is a Portuguese footballer who plays as a left back for Italian club Juventus, on loan from Chelsea, and the Portugal national team. In the game FC 25, his overall rating is 74.",https://cdn.sofifa.net/players/273/906/25_120.png,190,88,2003-07-29,"LB,CB,CDM",74,83,€9M,€53K,Left,3 ,2 ,1 ,,Lean (185+),No,,,45,Juventus,31,Serie A,https://cdn.sofifa.net/meta/team/625/30.png,80,SUB,12,,"Jun 30, 2025",1354,Portugal,78,Friendly International,https://cdn.sofifa.net/meta/team/18701/30.png,84,SUB,16,68,50,70,75,68,72,70,72,73,74,67,82,70,70,65,72,80,73,83,70,84,72,63,70,60,72,70,74,73,6,15,11,13,9,Block
231923,2025-03-01,Martin Christophe Jannick Remacle -, Martin Christophe Jannick Remacle,"Martin Remacle (Martin Christophe Jannick Remacle, born 16 May 1997) is a Belgian footballer who plays as a center midfield for Polish club Korona Kielce. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/231/923/25_120.png,176,70,1997-05-16,CM,67,68,€1.2M,€4K,Right,4 ,3 ,1 ,,Normal (170-185),No,€1.7M,,111083,Korona Kielce,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/3260/30.png,64,RCM,8,2023-07-07,2026,,,,,,,,,63,62,54,71,49,66,64,63,63,68,65,63,75,65,79,70,63,76,63,67,67,66,59,67,45,69,56,59,55,9,15,10,6,6,Technical
232132,2025-03-01,Joaquín -, Joaquín Fernández Moreno,"Joaquín (born 31 May 1996) is a Spanish footballer who plays as a center back for American club Sporting Kansas City. In the game FC 25, his overall rating is 74.",https://cdn.sofifa.net/players/232/132/25_120.png,190,73,1996-05-31,"CB,CDM",74,76,€4.2M,€8K,Right,3 ,2 ,1 ,,Unique,Yes,€6.6M,,696,Sporting Kansas City,39,Major League Soccer,https://cdn.sofifa.net/meta/team/323/30.png,69,LCB,12,2024-08-13,2025,,,,,,,,,46,44,73,70,39,49,46,40,64,64,60,66,47,73,33,56,82,67,84,37,78,74,48,65,47,68,72,75,73,9,12,13,14,14,"Power Header, Slide Tackle, Aerial, Injury Prone"
278825,2025-03-01,Yvan Ikia Dimi -, Yvan Ikia Dimi,"Yvan Ikia Dimi (born 26 September 2004) is a French footballer who plays as a left midfield for French club Amiens SC. In the game FC 25, his overall rating is 61.",https://cdn.sofifa.net/players/278/825/25_120.png,180,70,2004-09-26,"LM,RM",61,74,€775K,€3K,Left,2 ,3 ,1 ,,Normal (170-185),No,€1.8M,,1816,Amiens SC,17,Ligue 2,https://cdn.sofifa.net/meta/team/840/30.png,66,SUB,26,2023-10-07,2027,,,,,,,,,59,61,29,51,52,67,57,42,45,69,78,76,72,52,71,62,42,38,41,59,25,18,49,54,53,47,16,19,22,9,13,12,14,13,
71934,2025-03-01,Edison Luciano González Ribeiro -, Edison Luciano González Ribeiro,"Luciano González (Edison Luciano González Ribeiro, born 1 January 2006) is a Uruguayan footballer who plays as a striker for Uruguayan club Peñarol. In the game FC 25, his overall rating is 58.",https://cdn.sofifa.net/players/071/934/25_120.png,180,80,2006-01-01,"ST,RW",58,74,€525K,€12K,Right,2 ,2 ,1 ,,Normal (170-185),No,€1.5M,,101110,Peñarol,338,Primera División,https://cdn.sofifa.net/meta/team/3338/30.png,70,SUB,17,2024-01-01,2027,,,,,,,,,42,62,58,48,60,60,41,49,42,51,66,67,54,51,50,57,66,53,63,62,42,27,60,52,60,51,29,26,28,13,13,9,7,12,
264699,2025-03-01,Kristjan Asllani -, Kristjan Asllani,"Kristjan Asllani (born 9 March 2002) is an Albanian footballer who plays as a central defensive midfielder for Italian club Inter. In the game FC 25, his overall rating is 75.",https://cdn.sofifa.net/players/264/699/25_120.png,179,70,2002-03-09,"CDM,CM",75,81,€8.5M,€51K,Right,3 ,2 ,1 ,,Normal (170-185),No,€15.7M,,44,Inter,31,Serie A,https://cdn.sofifa.net/meta/team/2930/30.png,84,SUB,21,2023-07-01,2028,,,,,,,,,63,57,64,80,48,75,65,65,77,78,65,66,64,70,74,72,69,76,65,66,68,71,59,77,54,71,68,74,68,9,8,12,6,6,"Incisive Pass, Tiki Taka"
230243,2025-03-01,Breno Bausa -, Breno Evandro Bausa Dimas,"Breno Bausa (born 29 February 1996) is a Brazilian footballer who plays as a central defensive midfielder for Brazilian club Cruzeiro. In the game FC 25, his overall rating is 70.",https://cdn.sofifa.net/players/230/243/25_120.png,176,78,1996-02-29,"CDM,CM",70,70,€1.4M,€16K,Right,3 ,2 ,1 ,,Stocky (170-185),No,€2.7M,,568,Cruzeiro,7,Série A,https://cdn.sofifa.net/meta/team/3371/30.png,72,SUB,41,2024-06-27,2027,,,,,,,,,56,41,66,69,46,67,74,75,65,74,45,44,66,71,70,72,66,78,71,76,51,66,61,67,74,69,74,77,60,14,8,15,8,18,
235471,2025-03-01,Bartosz Nowak -, Bartosz Nowak,"Bartosz Nowak (born 25 August 1993) is a Polish footballer who plays as a left winger for Polish club GKS Katowice. In the game FC 25, his overall rating is 68.",https://cdn.sofifa.net/players/235/471/25_120.png,180,75,1993-08-25,"LW,CAM",68,68,€1.2M,€5K,Right,4 ,3 ,1 ,,Normal (170-185),No,€1.6M,,110206,GKS Katowice,66,Ekstraklasa,https://cdn.sofifa.net/meta/team/2764/30.png,64,RAM,27,2024-07-23,2027,,,,,,,,,68,67,44,70,64,70,65,64,67,72,64,55,68,66,64,70,57,90,67,64,48,47,68,70,67,74,41,42,38,11,6,7,5,14,"Technical, Relentless"
262150,2025-03-01,Renzo Giampaoli -, Renzo Giampaoli,"Renzo Giampaoli (born 7 January 2000) is an Argentine footballer who plays as a center back for Argentine club Gimnasia y Esgrima La Plata. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/262/150/25_120.png,188,80,2000-01-07,"CB,RB",66,71,€1.2M,€9K,Right,3 ,2 ,1 ,,Lean (185+),No,€1.9M,,101084,Gimnasia y Esgrima La Plata,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/470/30.png,70,RCB,20,2021-07-17,2025,,,,,,,,,44,31,61,67,38,60,38,35,55,63,62,65,57,64,58,54,72,72,75,30,67,65,35,38,43,58,63,65,66,14,7,10,10,5,
279710,2025-03-01,Simen Hestnes -, Simen Hestnes,"Simen Hestnes (born 5 February 1996) is a Norwegian footballer who plays as a center midfield for Norwegian club KFUM-Kameratene Oslo. In the game FC 25, his overall rating is 64.",https://cdn.sofifa.net/players/279/710/25_120.png,184,76,1996-02-05,CM,64,64,€575K,€3K,Right,3 ,2 ,1 ,,Normal (170-185),No,€719K,,131491,KFUM-Kameratene Oslo,41,Eliteserien,https://cdn.sofifa.net/meta/team/11914/30.png,63,RCM,8,2022-01-08,2026,,,,,,,,,60,52,48,64,48,64,58,48,62,64,71,72,66,61,64,55,62,90,61,50,62,61,64,64,52,65,53,56,56,7,14,12,8,13,
76196,2025-03-01,Ra'ees Bangura-Williams -, Ra'ees Bangura-Williams,"Ra'ees Bangura-Williams (born 26 October 2004) is a British footballer who plays as a central attacking midfielder for British club Millwall FC. In the game FC 25, his overall rating is 57.",https://cdn.sofifa.net/players/076/196/25_120.png,180,67,2004-10-26,"CAM,CM",57,73,€425K,€17K,Left,3 ,2 ,1 ,,Lean (170-185),No,€1.1M,,97,Millwall FC,14,Championship,https://cdn.sofifa.net/meta/team/64/30.png,70,RES,31,2023-12-05,2028,,,,,,,,,43,51,29,57,47,58,49,38,54,54,83,80,75,50,73,56,49,45,49,47,42,24,50,55,32,62,32,30,28,13,13,6,14,6,
264180,2025-03-01,Alfie Sean Devine -, Alfie Sean Devine,"Alfie Devine (Alfie Sean Devine, born 1 August 2004) is a British footballer who plays as a central attacking midfielder for Belgian club KVC Westerlo, on loan from Tottenham Hotspur. In the game FC 25, his overall rating is 68.",https://cdn.sofifa.net/players/264/180/25_120.png,182,75,2004-08-01,"CAM,CM",68,83,€2.9M,€36K,Right,3 ,3 ,1 ,,Lean (170-185),Yes,,,681,KVC Westerlo,4,Pro League,https://cdn.sofifa.net/meta/team/357/30.png,69,CAM,10,,"Jun 30, 2025",,,,,,,,,57,67,59,72,51,68,63,41,66,70,65,67,69,65,68,65,62,56,55,59,61,52,69,68,52,64,45,57,60,8,7,13,12,13,
231801,2025-03-01,Ala'a AlHajji -,Ala'a AlHajjiعلاء آل حجي,"Alaa Al Hajji (Ala'a AlHajji, born 3 December 1995) is a Saudi Arabian footballer who plays as a central defensive midfielder for Saudi Arabian club Al Wahda. In the game FC 25, his overall rating is 63.",https://cdn.sofifa.net/players/231/801/25_120.png,176,72,1995-12-03,"CDM,CM,CAM",63,63,€425K,€16K,Right,3 ,2 ,1 ,,Normal (170-185),No,€701K,,112408,Al Wahda,350,Pro League,https://cdn.sofifa.net/meta/team/2513/30.png,65,SUB,8,2020-09-01,2027,,,,,,,,,53,55,62,65,53,63,52,56,65,67,67,65,67,58,68,56,68,73,62,57,41,60,59,63,51,61,56,61,59,6,10,11,13,13,Long Ball Pass
70632,2025-03-01,Kwon Kwang Deok -,Kwang-deok Kwon권광덕,"Kwon Kwang Deok (Kwang-deok Kwon, born 28 January 2005) is a Korean footballer who plays as a center midfield for Korean club Daegu FC. In the game FC 25, his overall rating is 47.",https://cdn.sofifa.net/players/070/632/25_120.png,180,74,2005-01-28,CM,47,57,€100K,€3K,Right,3 ,2 ,1 ,,Normal (170-185),No,€145K,,2056,Daegu FC,83,K League 1,https://cdn.sofifa.net/meta/team/6954/30.png,65,RES,39,2024-01-02,2027,,,,,,,,,35,35,46,51,33,45,33,36,50,48,61,60,57,45,62,45,47,60,53,34,51,42,52,41,36,37,33,36,45,13,11,7,7,6,
254121,2025-03-01,Charlie Richard Cresswell -, Charlie Richard Cresswell,"Charlie Cresswell (Charlie Richard Cresswell, born 17 August 2002) is a British footballer who plays as a center back for French club Toulouse FC. In the game FC 25, his overall rating is 73.",https://cdn.sofifa.net/players/254/121/25_120.png,191,77,2002-08-17,CB,73,81,€6.5M,€13K,Right,3 ,2 ,1 ,,Normal (185+),No,€14.3M,,1809,Toulouse FC,16,Ligue 1,https://cdn.sofifa.net/meta/team/289/30.png,73,CB,4,2024-07-08,2028,,,,,,,,,36,23,77,68,24,51,41,30,62,63,54,51,39,69,52,55,81,65,79,23,74,69,24,33,41,69,73,74,72,11,11,13,10,11,"Power Header, Aerial"
256222,2025-03-01,Magnus Riisgaard Jensen -, Magnus Riisgaard Jensen,"Magnus R. Jensen (Magnus Riisgaard Jensen, born 27 October 1996) is a Danish footballer who plays as a center back for Danish club Lyngby Boldklub. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/256/222/25_120.png,196,87,1996-10-27,"CB,ST",67,68,€1M,€8K,Right,2 ,2 ,1 ,,Normal (185+),No,€1.3M,Strength,15001,Lyngby Boldklub,1,Superliga,https://cdn.sofifa.net/meta/team/2650/30.png,65,RCB,12,2023-07-13,2026,,,,,,,,,36,55,67,56,45,50,39,25,52,60,52,43,50,61,52,60,77,66,89,30,70,63,61,42,46,52,64,66,64,9,14,10,7,8,"Power Header, Aerial"
229477,2025-03-01,Mike-Steven Bähre -, Mike-Steven Bähre,"Mike-Steven Bähre (born 10 August 1995) is a German footballer who plays as a center midfield for Austrian club SC Rheindorf Altach. In the game FC 25, his overall rating is 66.",https://cdn.sofifa.net/players/229/477/25_120.png,179,70,1995-08-10,"CM,CDM",66,66,€850K,€8K,Right,4 ,3 ,1 ,,Normal (170-185),Yes,€1.2M,,15009,SC Rheindorf Altach,80,Bundesliga,https://cdn.sofifa.net/meta/team/3949/30.png,66,CDM,8,2023-01-01,2026,,,,,,,,,61,64,50,67,50,68,59,58,65,66,78,71,77,68,77,65,70,80,67,59,63,59,65,68,67,67,55,59,56,12,7,11,14,13,
266071,2025-03-01,Seiya Maikuma -,Seiya Maikuma毎熊 晟矢,"Seiya Maikuma (born 16 October 1997) is a Japanese footballer who plays as a right back for Dutch club AZ Alkmaar. In the game FC 25, his overall rating is 72.",https://cdn.sofifa.net/players/266/071/25_120.png,178,68,1997-10-16,RB,72,73,€2.5M,€8K,Right,3 ,2 ,1 ,,Normal (170-185),No,€3.9M,,1906,AZ Alkmaar,10,Eredivisie,https://cdn.sofifa.net/meta/team/61/30.png,71,RB,16,2024-07-01,2028,,,,,,,,,71,58,52,71,55,68,64,44,62,71,77,73,80,70,71,66,69,82,63,64,60,67,65,67,49,70,67,74,66,9,13,10,10,11,Solid Player
215590,2025-03-01,Ayoze -, Ayoze Pérez Gutiérrez,"Ayoze (born 29 July 1993) is a Spanish footballer who plays as a left midfield for Spanish club Villarreal CF, and the Spain national team. In the game FC 25, his overall rating is 81.",https://cdn.sofifa.net/players/215/590/25_120.png,178,66,1993-07-29,"LM,ST,CAM",81,81,€25M,€51K,Right,4 ,4 ,3 ,,Lean (170-185),Yes,€52.5M,,483,Villarreal CF,53,La Liga,https://cdn.sofifa.net/meta/team/3477/30.png,78,RS,22,2024-08-13,2028,1362,Spain,78,Friendly International,https://cdn.sofifa.net/meta/team/18710/30.png,84,SUB,26,80,80,76,81,74,84,76,60,75,83,80,76,80,80,81,78,80,71,60,74,76,49,82,80,73,78,61,61,42,12,12,11,14,8,"Incisive Pass, Technical, Flair, Acrobatic"
236337,2025-03-01,Jake Edward Turner -, Jake Edward Turner,"Jake Turner (Jake Edward Turner, born 25 February 1999) is a British footballer who plays as a goalkeeper for British club Gillingham. In the game FC 25, his overall rating is 62.",https://cdn.sofifa.net/players/236/337/25_120.png,194,82,1999-02-25,GK,62,64,€375K,€7K,Right,3 ,1 ,1 ,,Normal (185+),No,€684K,,1802,Gillingham,61,League Two,https://cdn.sofifa.net/meta/team/307/30.png,63,SUB,25,2022-07-01,2025,,,,,,,,,13,5,13,24,5,7,12,14,25,19,18,29,40,53,48,44,43,27,49,8,21,11,4,32,14,24,9,11,13,63,64,59,61,63,Solid Player
247397,2025-03-01,Francisco Javier Báez Ramírez -, Francisco Javier Báez Ramírez,"Francisco Báez (Francisco Javier Báez Ramírez, born 11 August 1991) is a Paraguayan footballer who plays as a center back for Paraguayan club Sportivo Ameliano. In the game FC 25, his overall rating is 65.",https://cdn.sofifa.net/players/247/397/25_120.png,184,80,1991-08-11,CB,65,65,€475K,€8K,Right,3 ,2 ,1 ,,Normal (170-185),No,€1M,,116295,Sportivo Ameliano,337,División Profesional,https://cdn.sofifa.net/meta/team/237829/30.png,64,LCB,3,2024-01-01,2024,,,,,,,,,29,25,78,53,23,30,26,21,44,47,52,55,52,63,62,38,76,52,69,22,63,60,30,39,40,59,67,69,64,8,5,7,12,8,
238882,2025-03-01,Dani Ojeda -, Daniel Ojeda Saranova,"Dani Ojeda (born 3 December 1994) is a Spanish footballer who plays as a left midfield for Spanish club Burgos CF. In the game FC 25, his overall rating is 69.",https://cdn.sofifa.net/players/238/882/25_120.png,178,72,1994-12-03,"LM,RM,LW",69,69,€1.4M,€7K,Right,5 ,3 ,1 ,,Lean (170-185),No,€2.2M,,10846,Burgos CF,54,La Liga 2,https://cdn.sofifa.net/meta/team/8366/30.png,70,LAM,7,2023-07-01,2025,,,,,,,,,62,66,56,63,56,69,52,53,65,71,74,73,80,71,72,64,74,69,73,72,41,48,63,68,70,65,37,38,34,14,13,10,11,10,Rapid
239011,2025-03-01,Josué Homawoo -, Josué Homawoo,"Josué Homawoo (born 12 November 1997) is a Togolese footballer who plays as a center back for Romanian club Dinamo Bucureşti. In the game FC 25, his overall rating is 65.",https://cdn.sofifa.net/players/239/011/25_120.png,190,84,1997-11-12,CB,65,68,€825K,€6K,Left,2 ,2 ,1 ,,Lean (185+),No,€1.2M,Strength,100757,Dinamo Bucureşti,330,Liga I,https://cdn.sofifa.net/meta/team/1026/30.png,66,LCB,28,2023-07-16,2025,,,,,,,,,45,24,65,56,37,42,37,32,48,51,68,74,57,54,44,42,82,54,87,28,74,62,26,35,43,53,63,63,60,11,6,9,13,9,
266099,2025-03-01,Pablo Pagis -, Pablo Pagis,"Pablo Pagis (born 29 December 2002) is a French footballer who plays as a left midfield for French club FC Lorient. In the game FC 25, his overall rating is 65.",https://cdn.sofifa.net/players/266/099/25_120.png,180,70,2002-12-29,"LM,ST",65,77,€1.8M,€5K,Right,3 ,3 ,1 ,,Lean (170-185),No,€3.6M,,217,FC Lorient,17,Ligue 2,https://cdn.sofifa.net/meta/team/9257/30.png,71,LM,10,2022-08-31,2027,,,,,,,,,53,68,67,65,49,66,54,58,55,73,63,59,65,63,67,68,67,73,59,58,31,15,67,51,70,58,18,16,20,9,8,13,6,8,
207502,2025-03-01,Ruben Kristiansen -, Ruben Kristiansen,"Ruben Kristiansen (born 20 February 1988) is a Norwegian footballer who plays as a left back for Norwegian club Tromsø IL. In the game FC 25, his overall rating is 67.",https://cdn.sofifa.net/players/207/502/25_120.png,183,74,1988-02-20,"LB,CB",67,67,€230K,€3K,Left,3 ,2 ,1 ,,Lean (170-185),No,€288K,,418,Tromsø IL,41,Eliteserien,https://cdn.sofifa.net/meta/team/7242/30.png,63,SUB,24,2025-01-30,2025,,,,,,,,,61,44,51,64,39,59,49,46,59,63,74,71,72,65,67,52,67,71,65,47,64,63,59,52,54,64,66,65,62,15,7,15,10,12,"Jockey, Anticipate, Slide Tackle, Rapid"
