player_id,version,name,full_name,description,image,height_cm,weight_kg,dob,positions,overall_rating,potential,value,wage,preferred_foot,weak_foot,skill_moves,international_reputation,work_rate,body_type,real_face,release_clause,specialities,club_id,club_name,club_league_id,club_league_name,club_logo,club_rating,club_position,club_kit_number,club_joined,club_contract_valid_until,country_id,country_name,country_league_id,country_league_name,country_flag,country_rating,country_position,country_kit_number,crossing,finishing,heading_accuracy,short_passing,volleys,dribbling,curve,fk_accuracy,long_passing,ball_control,acceleration,sprint_speed,agility,reactions,balance,shot_power,jumping,stamina,strength,long_shots,aggression,interceptions,positioning,vision,penalties,composure,defensive_awareness,standing_tackle,sliding_tackle,gk_diving,gk_handling,gk_kicking,gk_positioning,gk_reflexes,play_styles
239085,2021-09-01,"Erling Braut Håland - FIFA 21 - Aug 30, 2021 | SoFIFA",Erling Braut Håland,"Erling Haaland (Erling Braut Håland, born 21 July 2000) is a Norwegian footballer who plays as a striker for German club Borussia Dortmund, and the Norway national team. In the game FIFA 21, his overall rating is 87.",https://cdn.sofifa.net/players/239/085/21_120.png,194,88,2000-07-21,ST,87,93,€122.5M,€72K,Left,3 ,3 ,2 ,High/High,Unique,Yes,€232.8M,"Distance shooter,Strength,Clinical finisher,Complete forward",22,Borussia Dortmund,19,Bundesliga,https://cdn.sofifa.net/meta/team/68/30.png,81,ST,9,2020-01-01,2024,1352,Norway,78,Friendly International,https://cdn.sofifa.net/meta/team/18578/30.png,76,LS,23,47,92,69,77,88,77,77,62,51,84,82,91,75,87,69,94,74,80,93,85,85,43,88,69,76,83,46,43,30,7,14,13,11,7,Speed dribbler (AI)
189860,2021-09-01,"Kiko Femenía - FIFA 21 - Aug 30, 2021 | SoFIFA",Francisco Femenía Far,"Kiko Femenía (born 2 February 1991) is a Spanish footballer who plays as a right back for British club Watford. In the game FIFA 21, his overall rating is 75.",https://cdn.sofifa.net/players/189/860/21_120.png,174,61,1991-02-02,"RB,LB",75,75,€4.9M,€17K,Right,3 ,3 ,1 ,High/Medium,Normal (170-185),Yes,€9.3M,,1795,Watford,14,Championship,https://cdn.sofifa.net/meta/team/25/30.png,74,RB,21,2017-07-01,2024,,,,,,,,,76,53,56,74,54,72,65,55,63,75,76,73,78,70,82,56,69,77,63,64,70,71,67,69,60,68,71,72,73,16,15,7,15,11,Speed dribbler (AI)
257188,2021-09-01,"Erik - FIFA 21 - Aug 30, 2021 | SoFIFA",Erik Jorgens de Menezes,"Erik (born 18 February 2001) is a Brazilian footballer who plays as a left back for Emirati club Al Ain. In the game FIFA 21, his overall rating is 65.",https://cdn.sofifa.net/players/257/188/21_120.png,174,73,2001-02-18,"LB,LM",65,79,€1.6M,€500,Left,4 ,4 ,1 ,High/Low,Normal (170-185),No,€4.4M,,111701,Al Ain,2013,Pro League,https://cdn.sofifa.net/meta/team/7780/30.png,68,LB,15,2020-07-15,2023,,,,,,,,,66,51,41,58,37,73,68,65,55,65,89,81,84,53,80,59,50,68,51,45,80,58,54,63,33,66,59,63,60,10,6,7,10,8,"Flair, Technical dribbler (AI)"
205989,2021-09-01,"Calum Chambers - FIFA 21 - Aug 30, 2021 | SoFIFA",Calum Chambers,"Calum Chambers (born 20 January 1995) is a British footballer who plays as a right back for British club Arsenal. In the game FIFA 21, his overall rating is 75.",https://cdn.sofifa.net/players/205/989/21_120.png,182,82,1995-01-20,"RB,CB,CDM",75,77,€6.5M,€55K,Right,3 ,2 ,1 ,Medium/High,Normal (170-185),Yes,€12.8M,,1,Arsenal,13,Premier League,https://cdn.sofifa.net/meta/team/19/30.png,80,RES,21,2014-07-28,2022,,,,,,,,,70,54,73,76,47,66,60,49,70,75,64,68,60,72,66,60,71,74,77,58,77,76,57,67,54,64,74,78,74,11,14,12,7,12,
244389,2021-09-01,"Fernando - FIFA 21 - Aug 30, 2021 | SoFIFA",Fernando dos Santos Pedro,"Fernando (Fernando dos Santos Pedro, born 1 March 1999) is a Brazilian footballer who plays as a left midfield for Ukranian club Shakhtar Donetsk. In the game FIFA 21, his overall rating is 71.",https://cdn.sofifa.net/players/244/389/21_120.png,176,69,1999-03-01,"LM,ST",71,82,€4.2M,€500,Right,3 ,3 ,1 ,High/Medium,Lean (170-185),No,€9.7M,,101059,Shakhtar Donetsk,332,Premier League,https://cdn.sofifa.net/meta/team/621/30.png,75,SUB,99,2018-07-01,2024,,,,,,,,,62,64,36,66,38,78,64,38,42,76,87,85,79,72,65,58,43,54,42,66,34,18,65,66,48,63,38,27,29,5,9,8,8,7,Speed dribbler (AI)
190885,2021-09-01,"Adam Smith - FIFA 21 - Aug 30, 2021 | SoFIFA",Adam Smith,"Adam Smith (born 29 April 1991) is a British footballer who plays as a right back for British club AFC Bournemouth. In the game FIFA 21, his overall rating is 73.",https://cdn.sofifa.net/players/190/885/21_120.png,180,78,1991-04-29,"RB,RWB,LWB",73,73,€2.7M,€12K,Right,3 ,3 ,1 ,High/Medium,Lean (170-185),Yes,€5.1M,,1943,AFC Bournemouth,14,Championship,https://cdn.sofifa.net/meta/team/52/30.png,74,RB,15,2014-01-28,2023,,,,,,,,,72,52,65,73,43,70,67,66,64,72,67,68,72,72,69,72,64,75,67,68,70,68,65,68,55,72,72,75,71,8,9,15,9,6,
223654,2021-09-01,"Fede - FIFA 21 - Aug 30, 2021 | SoFIFA",Federico San Emeterio Díaz,"Fede (born 16 March 1997) is a Spanish footballer who plays as a central defensive midfielder for Spanish club Real Valladolid. In the game FIFA 21, his overall rating is 73.",https://cdn.sofifa.net/players/223/654/21_120.png,174,74,1997-03-16,"CDM,CM",73,79,€4.4M,€13K,Right,3 ,2 ,1 ,Low/High,Normal (170-185),No,€10.1M,,462,Real Valladolid,53,La Liga,https://cdn.sofifa.net/meta/team/361/30.png,75,CDM,20,2018-08-15,2023,,,,,,,,,55,51,66,66,56,59,53,56,66,63,63,63,55,72,80,70,68,81,73,51,80,76,53,65,59,70,72,75,80,11,9,7,6,13,Dives into tackles (AI)
229286,2021-09-01,"Tim Skarke - FIFA 21 - Aug 30, 2021 | SoFIFA",Tim Skarke,"Tim Skarke (born 7 September 1996) is a German footballer who plays as a right midfield for German club Darmstadt 98. In the game FIFA 21, his overall rating is 69.",https://cdn.sofifa.net/players/229/286/21_120.png,180,70,1996-09-07,"RM,LM,RWB",69,73,€2M,€9K,Right,3 ,3 ,1 ,High/Medium,Lean (170-185),No,€3.4M,,110502,Darmstadt 98,20,2. Bundesliga,https://cdn.sofifa.net/meta/team/482/30.png,69,RM,27,2019-07-01,2022,,,,,,,,,63,65,42,65,61,71,63,43,54,68,86,85,78,61,77,70,58,84,48,69,44,37,67,56,47,50,31,41,37,7,14,11,13,8,"Long shot taker (AI), Speed dribbler (AI)"
224423,2021-09-01,"Maximilian Wittek - FIFA 21 - Aug 30, 2021 | SoFIFA",Maximilian Wittek,"Maximilian Wittek (born 21 August 1995) is a German footballer who plays as a left wing back for Dutch club Vitesse. In the game FIFA 21, his overall rating is 72.",https://cdn.sofifa.net/players/224/423/21_120.png,173,70,1995-08-21,"LWB,LB,LM",72,77,€3.3M,€11K,Left,2 ,3 ,1 ,High/Medium,Normal (170-185),No,€5.2M,,1909,Vitesse,10,Eredivisie,https://cdn.sofifa.net/meta/team/94/30.png,70,LWB,32,2020-07-21,2024,,,,,,,,,77,56,58,67,56,66,80,76,59,69,79,77,80,65,84,77,68,82,60,69,75,63,59,50,39,66,63,65,69,15,12,12,13,7,"Long shot taker (AI), Outside foot shot"
191655,2021-09-01,"Kim Seung Gyu - FIFA 21 - Aug 30, 2021 | SoFIFA",Seung-gyu Kim 김승규 金承奎,"Kim Seung Gyu (金承奎, Seung-gyu Kim, born 30 September 1990) is a Korean footballer who plays as a goalkeeper for Japanese club Kashiwa Reysol. In the game FIFA 21, his overall rating is 69.",https://cdn.sofifa.net/players/191/655/21_120.png,187,84,1990-09-30,GK,69,69,€950K,€5K,Right,2 ,1 ,2 ,Medium/Medium,Normal (185+),Yes,€1.2M,,101145,Kashiwa Reysol,349,J1 League,https://cdn.sofifa.net/meta/team/298/30.png,67,GK,17,2020-01-10,2022,,,,,,,,,14,12,11,45,14,13,16,12,25,25,36,36,38,66,58,50,68,35,47,20,27,25,16,59,12,60,15,18,12,70,64,67,67,72,"GK Long throw, Cautious with crosses"
246696,2021-09-01,"Víctor Gustavo Velázquez Ramos - FIFA 21 - Aug 30, 2021 | SoFIFA",Víctor Gustavo Velázquez Ramos,"Gustavo Velázquez (Víctor Gustavo Velázquez Ramos, born 17 April 1991) is a Paraguayan footballer who plays as a center back for Mexican club Juárez. In the game FIFA 21, his overall rating is 70.",https://cdn.sofifa.net/players/246/696/21_120.png,181,78,1991-04-17,CB,70,70,€1.3M,€8K,Right,2 ,2 ,1 ,Medium/High,Lean (170-185),No,€2.2M,,113134,Juárez,341,Liga MX,https://cdn.sofifa.net/meta/team/6335/30.png,69,RCB,25,2020-07-06,2021,,,,,,,,,38,27,69,59,23,47,30,30,47,54,78,81,65,65,65,50,88,74,77,21,68,75,31,32,40,73,70,68,70,9,8,14,7,7,
255145,2021-09-01,"Aidan Zen Patrick Morris - FIFA 21 - Aug 30, 2021 | SoFIFA",Aidan Zen Patrick Morris,"Aidan Morris (Aidan Zen Patrick Morris, born 16 November 2001) is an American soccer player who plays as a central defensive midfielder for American club Columbus Crew. In the game FIFA 21, his overall rating is 62.",https://cdn.sofifa.net/players/255/145/21_120.png,178,72,2001-11-16,"CDM,CM",62,71,€800K,€500,Right,4 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€1.4M,,687,Columbus Crew,39,Major League Soccer,https://cdn.sofifa.net/meta/team/577/30.png,71,RES,21,2020-01-14,2023,,,,,,,,,37,49,49,62,43,58,52,48,58,59,68,71,71,58,68,63,63,67,71,42,72,54,54,52,50,63,66,65,62,6,8,11,9,5,
221354,2021-09-01,"Miloš Veljković - FIFA 21 - Aug 30, 2021 | SoFIFA",Miloš Veljković,"Miloš Veljković (born 26 September 1995) is a Serbian footballer who plays as a center back for German club Werder Bremen. In the game FIFA 21, his overall rating is 74.",https://cdn.sofifa.net/players/221/354/21_120.png,188,85,1995-09-26,"CB,CDM",74,77,€5M,€19K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),Yes,€9.4M,,38,Werder Bremen,19,Bundesliga,https://cdn.sofifa.net/meta/team/82/30.png,74,RCB,13,2016-02-01,2022,,,,,,,,,43,23,76,69,30,51,31,24,73,67,52,63,55,75,64,45,83,67,76,31,67,75,37,44,37,73,73,76,74,15,7,15,11,11,Long passer (AI)
242090,2021-09-01,"Ola Selvaag Solbakken - FIFA 21 - Aug 30, 2021 | SoFIFA",Ola Selvaag Solbakken,"Ola Solbakken (Ola Selvaag Solbakken, born 7 September 1998) is a Norwegian footballer who plays as a left winger for Norwegian club Bodø / Glimt. In the game FIFA 21, his overall rating is 65.",https://cdn.sofifa.net/players/242/090/21_120.png,186,79,1998-09-07,"LW,RW",65,73,€1.6M,€1K,Left,4 ,3 ,1 ,Medium/Low,Normal (185+),No,€2.3M,,918,Bodø / Glimt,41,Eliteserien,https://cdn.sofifa.net/meta/team/1668/30.png,67,RW,9,2020-01-09,2022,,,,,,,,,64,60,32,60,38,66,60,33,53,67,78,80,66,60,70,62,57,70,69,53,52,34,61,58,53,57,32,32,28,9,12,13,7,11,
194730,2021-09-01,"Juan Carlos - FIFA 21 - Aug 30, 2021 | SoFIFA",Juan Carlos Martín Corral,"Juan Carlos (born 20 January 1988) is a Spanish footballer who plays as a goalkeeper for Spanish club Girona. In the game FIFA 21, his overall rating is 73.",https://cdn.sofifa.net/players/194/730/21_120.png,186,85,1988-01-20,GK,73,73,€1.5M,€7K,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€2.4M,,110062,Girona,54,La Liga 2,https://cdn.sofifa.net/meta/team/231/30.png,71,GK,1,2019-07-01,2023,,,,,,,,,31,14,19,25,15,13,30,12,27,22,58,61,56,68,57,55,70,42,71,15,13,21,11,42,30,53,25,20,21,71,73,73,72,74,GK Long throw
172203,2021-09-01,"Fraser Forster - FIFA 21 - Aug 30, 2021 | SoFIFA",Fraser Forster,"Fraser Forster (born 17 March 1988) is a British footballer who plays as a goalkeeper for British club Southampton. In the game FIFA 21, his overall rating is 74.",https://cdn.sofifa.net/players/172/203/21_120.png,201,93,1988-03-17,GK,74,74,€2.1M,€32K,Right,5 ,1 ,2 ,Medium/Medium,Normal (185+),Yes,€4M,,17,Southampton,13,Premier League,https://cdn.sofifa.net/meta/team/65/30.png,76,SUB,44,2014-08-09,2022,,,,,,,,,19,13,13,27,19,20,10,19,19,33,26,35,44,70,42,48,69,29,80,12,44,22,13,48,22,54,11,13,12,75,71,64,74,78,
255150,2021-09-01,"Niels Patrick Nkounkou - FIFA 21 - Aug 30, 2021 | SoFIFA",Niels Patrick Nkounkou,"Niels Nkounkou (Niels Patrick Nkounkou, born 1 November 2000) is a French footballer who plays as a left back for British club Everton. In the game FIFA 21, his overall rating is 62.",https://cdn.sofifa.net/players/255/150/21_120.png,180,78,2000-11-01,LB,62,78,€1M,€6K,Left,2 ,3 ,1 ,High/Medium,Normal (170-185),Yes,€2.5M,,7,Everton,13,Premier League,https://cdn.sofifa.net/meta/team/13/30.png,79,SUB,18,2020-07-27,2023,,,,,,,,,67,38,50,56,28,63,30,31,48,58,78,82,72,51,70,52,66,69,70,39,55,49,48,45,36,49,52,59,56,11,10,14,7,15,"Early crosser, Flair, Speed dribbler (AI)"
214191,2021-09-01,"Rafael Enrique Pérez Almeida - FIFA 21 - Aug 30, 2021 | SoFIFA",Rafael Enrique Pérez Almeida,"Rafael Pérez (Rafael Enrique Pérez Almeida, born 9 January 1990) is a Colombian footballer who plays as a center back for Argentine club Talleres Córdoba. In the game FIFA 21, his overall rating is 71.",https://cdn.sofifa.net/players/214/191/21_120.png,186,76,1990-01-09,CB,71,71,€1.5M,€9K,Right,3 ,2 ,1 ,Medium/Medium,Normal (185+),No,€2.3M,,112670,Talleres Córdoba,353,Liga Profesional de Fútbol,https://cdn.sofifa.net/meta/team/9999/30.png,71,LCB,2,2021-01-08,2023,,,,,,,,,29,28,68,66,23,60,47,43,58,62,55,60,56,68,64,53,66,58,88,46,81,72,35,43,55,70,70,70,68,5,14,15,6,10,Dives into tackles (AI)
227503,2021-09-01,"Jacob Bruun Larsen - FIFA 21 - Aug 30, 2021 | SoFIFA",Jacob Bruun Larsen,"Jacob Bruun Larsen (born 19 September 1998) is a Danish footballer who plays as a left winger for Belgian club Anderlecht, on loan from TSG Hoffenheim. In the game FIFA 21, his overall rating is 73.",https://cdn.sofifa.net/players/227/503/21_120.png,183,75,1998-09-19,"LW,LM,ST",73,80,€6M,€22K,Right,4 ,3 ,1 ,Medium/Medium,Normal (170-185),Yes,,,229,Anderlecht,4,Pro League,https://cdn.sofifa.net/meta/team/2555/30.png,72,SUB,11,,"Jun 30, 2021",,,,,,,,,67,72,58,72,62,72,73,70,67,74,83,86,75,72,68,76,73,58,71,62,68,59,73,66,44,66,56,54,44,14,6,11,11,11,Speed dribbler (AI)
234671,2021-09-01,"Jens Odgaard - FIFA 22 - Aug 16, 2021 | SoFIFA",Jens Odgaard,"Jens Odgaard (born 31 March 1999) is a Danish footballer who plays as a striker for Dutch club RKC Waalwijk, on loan from Sassuolo. In the game FIFA 22, his overall rating is 66.",https://cdn.sofifa.net/players/234/671/22_120.png,188,80,1999-03-31,ST,66,74,€1.9M,€9K,Left,3 ,3 ,1 ,High/Medium,Normal (185+),No,,,1905,RKC Waalwijk,10,Eredivisie,https://cdn.sofifa.net/meta/team/814/30.png,66,SUB,7,,"Jun 30, 2022",,,,,,,,,42,68,62,56,53,68,52,34,38,67,67,68,64,65,64,67,53,69,78,56,39,22,67,58,59,65,43,31,22,8,13,13,8,11,
252079,2021-09-01,"Manu Fuster - FIFA 21 - Aug 30, 2021 | SoFIFA",Manuel Fuster Lázaro,"Manu Fuster (born 22 October 1997) is a Spanish footballer who plays as a striker for Spanish club Albacete. In the game FIFA 21, his overall rating is 65.",https://cdn.sofifa.net/players/252/079/21_120.png,169,65,1997-10-22,"ST,CAM,LM",65,73,€1.6M,€2K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-),No,€2.8M,,1854,Albacete,54,La Liga 2,https://cdn.sofifa.net/meta/team/3169/30.png,66,SUB,8,2019-07-22,2023,,,,,,,,,54,64,65,68,60,67,58,51,64,68,77,73,58,66,85,64,56,55,42,57,47,34,67,65,54,64,43,49,53,10,14,12,14,15,Technical dribbler (AI)
254895,2021-09-01,"Farouk Chafaï - FIFA 21 - Aug 30, 2021 | SoFIFA",Farouk Chafaï,"Farouk Chafaï (born 23 June 1990) is an Algerian footballer who plays as a center back for Saudi Arabian club Damac. In the game FIFA 21, his overall rating is 66.",https://cdn.sofifa.net/players/254/895/21_120.png,182,75,1990-06-23,CB,66,66,€700K,€6K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€1.2M,,113217,Damac,350,Pro League,https://cdn.sofifa.net/meta/team/17712/30.png,65,RCB,15,2020-01-04,2023,,,,,,,,,35,29,75,52,38,35,40,24,48,47,43,39,39,67,53,50,76,76,79,34,67,60,29,39,40,53,68,69,62,5,9,9,8,13,Leadership
231856,2021-09-01,"Álvaro Tejero - FIFA 21 - Aug 30, 2021 | SoFIFA",Álvaro Tejero Sacristán,"Álvaro Tejero (born 20 July 1996) is a Spanish footballer who plays as a right back for Spanish club Real Zaragoza, on loan from SD Eibar. In the game FIFA 21, his overall rating is 71.",https://cdn.sofifa.net/players/231/856/21_120.png,172,65,1996-07-20,RB,71,77,€2.8M,€13K,Right,4 ,3 ,1 ,High/Medium,Normal (170-185),No,,,244,Real Zaragoza,54,La Liga 2,https://cdn.sofifa.net/meta/team/3968/30.png,68,RB,5,,"Jun 30, 2021",,,,,,,,,71,54,55,66,38,69,66,67,64,70,76,77,80,65,81,74,70,86,55,65,62,66,69,63,62,66,64,68,66,13,7,10,9,7,
244656,2021-09-01,"Yohei Takaoka - FIFA 21 - Aug 30, 2021 | SoFIFA",Yohei Takaoka 高丘 陽平,"Yohei Takaoka (born 16 March 1996) is a Japanese footballer who plays as a goalkeeper for Japanese club Yokohama F. Marinos. In the game FIFA 21, his overall rating is 68.",https://cdn.sofifa.net/players/244/656/21_120.png,181,72,1996-03-16,GK,68,71,€1.3M,€3K,Right,2 ,1 ,1 ,Medium/Medium,Normal (170-185),No,€1.8M,,101151,Yokohama F. Marinos,349,J1 League,https://cdn.sofifa.net/meta/team/2756/30.png,69,GK,1,2020-10-23,2022,,,,,,,,,13,9,14,25,7,11,14,13,22,15,21,26,33,64,41,47,51,18,61,6,21,14,6,32,17,21,17,13,14,69,65,63,65,72,
244401,2021-09-01,"Mohamed Ali Camara - FIFA 21 - Aug 30, 2021 | SoFIFA",Mohamed Ali Camara,"Mohamed Ali Camara (born 28 August 1997) is a Guinean footballer who plays as a center back for Swiss club Young Boys. In the game FIFA 21, his overall rating is 70.",https://cdn.sofifa.net/players/244/401/21_120.png,191,81,1997-08-28,CB,70,81,€3.3M,€10K,Right,2 ,2 ,1 ,Medium/High,Normal (185+),No,€5.6M,,900,Young Boys,189,Super League,https://cdn.sofifa.net/meta/team/647/30.png,72,RCB,4,2018-07-06,2024,,,,,,,,,37,38,75,66,27,42,33,31,61,49,66,72,51,55,50,37,78,62,84,26,72,67,36,43,36,50,65,71,70,5,14,7,5,8,Power header
223154,2021-09-01,"Ozan Tufan - FIFA 21 - Aug 30, 2021 | SoFIFA",Ozan Tufan,"Ozan Tufan (born 23 March 1995) is a Turkish footballer who plays as a center midfield for Turkish club Fenerbahçe, and the Türkiye national team. In the game FIFA 21, his overall rating is 74.",https://cdn.sofifa.net/players/223/154/21_120.png,179,80,1995-03-23,"CM,CDM,CAM",74,77,€5.5M,€47K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),No,€10.9M,,326,Fenerbahçe,68,Süper Lig,https://cdn.sofifa.net/meta/team/88/30.png,75,LCM,7,2015-08-13,2023,1365,Türkiye,78,Friendly International,https://cdn.sofifa.net/meta/team/18716/30.png,77,LCM,6,62,66,62,76,55,77,67,65,73,72,76,74,76,71,69,80,70,80,75,75,79,76,74,70,53,76,70,74,71,6,14,8,7,15,"Long passer (AI), Long shot taker (AI)"
241842,2021-09-01,"Benjamin Anthony Johnson - FIFA 21 - Aug 30, 2021 | SoFIFA",Benjamin Anthony Johnson,"Ben Johnson (Benjamin Anthony Johnson, born 24 January 2000) is a British footballer who plays as a right back for British club West Ham United. In the game FIFA 21, his overall rating is 66.",https://cdn.sofifa.net/players/241/842/21_120.png,180,69,2000-01-24,"RB,LB",66,79,€2M,€7K,Right,4 ,2 ,1 ,High/Medium,Lean (170-185),Yes,€5.1M,,19,West Ham United,13,Premier League,https://cdn.sofifa.net/meta/team/1/30.png,78,SUB,31,2017-12-03,2022,,,,,,,,,61,26,58,60,30,58,47,39,49,65,71,73,68,60,74,44,65,71,62,36,55,59,49,38,39,55,62,65,63,10,10,15,12,9,Injury prone
263603,2021-09-01,"Oussama Targhalline - FIFA 22 - Aug 16, 2021 | SoFIFA",Oussama Targhalline أسامة ترجملين,"Oussama Targhalline (born 20 May 2002) is a Moroccan footballer who plays as a center midfield for French club Olympique de Marseille. In the game FIFA 22, his overall rating is 58.",https://cdn.sofifa.net/players/263/603/22_120.png,183,71,2002-05-20,CM,58,74,€525K,€3K,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€1.3M,,219,Olympique de Marseille,16,Ligue 1,https://cdn.sofifa.net/meta/team/44/30.png,78,RES,46,2021-02-02,2023,,,,,,,,,56,47,54,64,49,63,47,52,60,55,57,56,48,49,43,53,54,62,50,39,47,57,44,69,54,60,49,49,55,6,7,5,9,8,
258483,2021-09-01,"Daniel Neil - FIFA 21 - Aug 30, 2021 | SoFIFA",Daniel Neil,"Dan Neil (Daniel Neil, born 13 December 2001) is a British footballer who plays as a center midfield for British club Sunderland. In the game FIFA 21, his overall rating is 51.",https://cdn.sofifa.net/players/258/483/21_120.png,180,70,2001-12-13,CM,51,66,€140K,€750,Right,3 ,2 ,1 ,Medium/Medium,Lean (170-185),No,€333K,,106,Sunderland,60,League One,https://cdn.sofifa.net/meta/team/3/30.png,66,RES,24,2019-07-01,2023,,,,,,,,,39,43,52,55,38,51,42,39,53,55,62,63,55,47,62,45,62,66,58,40,57,44,50,45,50,44,40,50,46,8,15,10,9,6,
227508,2021-09-01,"Melero - FIFA 21 - Aug 30, 2021 | SoFIFA",Gonzalo Julián Melero Manzanares,"Melero (Gonzalo Julián Melero Manzanares, born 2 January 1994) is a Spanish footballer who plays as a center midfield for Spanish club Levante. In the game FIFA 21, his overall rating is 76.",https://cdn.sofifa.net/players/227/508/21_120.png,183,77,1994-01-02,"CM,ST,LM",76,77,€9M,€24K,Right,3 ,3 ,1 ,Medium/Medium,Normal (170-185),Yes,€19.6M,,1853,Levante,53,La Liga,https://cdn.sofifa.net/meta/team/3457/30.png,76,LCM,22,2019-07-03,2023,,,,,,,,,55,76,75,78,73,72,68,67,75,75,63,67,62,74,66,76,71,79,77,74,68,74,81,76,78,66,70,72,70,13,7,9,16,12,
238516,2021-09-01,"Leo Skiri Østigård - FIFA 21 - Aug 30, 2021 | SoFIFA",Leo Skiri Østigård,"Leo Østigård (Leo Skiri Østigård, born 28 November 1999) is a Norwegian footballer who plays as a center back for British club Coventry City, on loan from Brighton & Hove Albion. In the game FIFA 21, his overall rating is 70.",https://cdn.sofifa.net/players/238/516/21_120.png,185,81,1999-11-28,CB,70,80,€3.3M,€18K,Right,3 ,2 ,1 ,Medium/High,Normal (185+),No,,,1800,Coventry City,14,Championship,https://cdn.sofifa.net/meta/team/117/30.png,68,RCB,2,,"Jun 30, 2021",,,,,,,,,41,33,69,62,33,49,46,24,55,61,68,71,70,68,61,52,90,69,79,32,79,65,35,34,42,58,66,71,68,13,10,13,8,6,Power header
257204,2021-09-01,"Sinaly Diomandé - FIFA 21 - Aug 30, 2021 | SoFIFA",Sinaly Diomandé,"Sinaly Diomande (Sinaly Diomandé, born 9 April 2001) is an Ivorian footballer who plays as a center back for French club Olympique Lyonnais. In the game FIFA 21, his overall rating is 70.",https://cdn.sofifa.net/players/257/204/21_120.png,184,74,2001-04-09,CB,70,81,€3.2M,€14K,Right,3 ,2 ,1 ,Medium/Medium,Normal (170-185),No,€6.7M,,66,Olympique Lyonnais,16,Ligue 1,https://cdn.sofifa.net/meta/team/79/30.png,78,SUB,2,2019-09-02,2025,,,,,,,,,49,39,70,69,34,57,52,53,62,64,61,68,52,67,58,68,90,66,77,47,70,71,38,56,45,72,71,69,65,13,7,12,10,8,
234933,2021-09-01,"Aleksandar Sedlar - FIFA 21 - Aug 30, 2021 | SoFIFA",Aleksandar Sedlar,"Aleksandar Sedlar (born 13 December 1991) is a Serbian footballer who plays as a center back for Spanish club Mallorca. In the game FIFA 21, his overall rating is 71.",https://cdn.sofifa.net/players/234/933/21_120.png,178,79,1991-12-13,"CB,CDM",71,72,€1.8M,€7K,Right,3 ,2 ,1 ,Medium/High,Normal (170-185),No,€3M,,453,Mallorca,54,La Liga 2,https://cdn.sofifa.net/meta/team/645/30.png,73,SUB,20,2019-07-12,2023,,,,,,,,,33,43,65,64,25,31,24,22,56,58,62,50,70,69,67,49,83,74,79,26,77,68,25,47,69,63,73,72,70,14,9,12,12,5,"Long throw-In, Solid player"
211382,2021-09-01,"Ibrahim Amadou - FIFA 21 - Aug 30, 2021 | SoFIFA",Ibrahim Amadou,"Ibrahim Amadou (born 6 April 1993) is a French footballer who plays as a central defensive midfielder for French club Angers SCO, on loan from Sevilla. In the game FIFA 21, his overall rating is 76.",https://cdn.sofifa.net/players/211/382/21_120.png,183,81,1993-04-06,"CDM,CB,CM",76,77,€7.5M,€23K,Right,3 ,3 ,2 ,Low/High,Normal (170-185),Yes,,,1530,Angers SCO,16,Ligue 1,https://cdn.sofifa.net/meta/team/776/30.png,75,RDM,18,,"Jun 30, 2021",,,,,,,,,56,45,65,74,52,72,61,32,70,73,62,69,65,76,65,75,82,79,78,62,80,77,52,65,51,67,71,79,70,6,7,11,14,14,Solid player
222134,2021-09-01,"Tarek Hamed - FIFA 21 - Aug 30, 2021 | SoFIFA",Tarek Hamed,"Tarek Hamed (born 24 October 1988) is an Egyptian footballer who plays as a central defensive midfielder for the Egypt national team. In the game FIFA 21, his overall rating is 76.",https://cdn.sofifa.net/players/222/134/21_120.png,169,67,1988-10-24,"CDM,CM",76,76,€0,€0,Right,3 ,2 ,1 ,Medium/High,Normal (170-),No,,,,,,,,,,,111130,Egypt,78,Friendly International,https://cdn.sofifa.net/meta/team/18546/30.png,73,RCM,8,60,55,65,76,49,67,58,61,72,72,66,62,68,68,72,69,72,85,66,62,83,76,54,66,68,68,73,77,78,16,15,12,12,13,Dives into tackles (AI)
228279,2021-09-01,"Joël Drommel - FIFA 21 - Aug 30, 2021 | SoFIFA",Joël Drommel,"Joël Drommel (born 16 November 1996) is a Dutch footballer who plays as a goalkeeper for Dutch club FC Twente. In the game FIFA 21, his overall rating is 75.",https://cdn.sofifa.net/players/228/279/21_120.png,193,90,1996-11-16,GK,75,81,€7M,€7K,Right,3 ,1 ,1 ,Medium/Medium,Normal (185+),No,€11.6M,,1908,FC Twente,10,Eredivisie,https://cdn.sofifa.net/meta/team/593/30.png,68,GK,16,2014-03-20,2021,,,,,,,,,12,13,21,44,12,25,21,21,39,32,50,52,62,67,49,58,75,40,70,16,22,10,10,53,32,55,12,20,19,75,73,77,74,77,"GK Long throw, Comes for crosses"
